Axis	31.0018	-87.9708	AXIS	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	476255
Baileyton	34.2711	-86.6225	BAIL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970600
Banks	31.8415	-85.7928	BANS	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566646
Bankston	33.7049	-87.688	BANK	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916075
Bay Minette	30.8772	-87.7146	BMIN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	352856
Bayou La Batre	30.4028	-88.2506	BLBA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970592
Bear Creek	34.1971	-87.7149	BCRE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	689017
Beatrice	31.7486	-87.1062	BEAT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	689020
Beaverton	33.9625	-88.0229	BEAV	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	291142
Belk	33.6527	-87.9261	BELK	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	198741
Bellamy	32.4488	-88.1339	BELL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	636524
Belle Mina	34.6567	-86.8795	BMIA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	476232
Bellwood	31.1718	-85.7944	BELW	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	415552
Berry	33.7006	-87.6139	BERR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916090
Bessemer	33.4102	-86.9575	BESS	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	198749
Billingsley	32.6197	-86.7572	BILL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	352845
Birmingham	33.4443	-86.7546	BIRI	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	290986
Black	31.0078	-85.7457	BLAC	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	688776
Blountsville	34.0986	-86.5625	BLOU	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970399
Boaz	34.1773	-86.1602	BOAZ	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	636808
Boligee	32.7634	-88.0273	BOLI	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	290980
Bon Air	33.2638	-86.3359	BAIR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916368
Bon Secour	30.309	-87.7451	BSEC	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566413
Booth	32.5003	-86.5717	BOOT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566419
Boykin	32.0776	-87.2817	BOYK	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970375
Brantley	31.566	-86.3139	BRAN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137902
Bremen	33.9511	-87.0046	BREM	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	845960
Brent	32.9399	-87.2885	BREN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	199081
Brewton	31.1351	-87.0484	BREW	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970371
Bridgeport	34.9509	-85.7598	BRID	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	845965
Brierfield	33.0639	-86.9882	BRIE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	199085
Brilliant	34.0531	-87.7316	BRIL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970381
Brooklyn	31.2666	-86.7715	BROK	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	476607
Brookside	33.6421	-86.9189	BROS	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	199078
Brookwood	33.3333	-87.3156	BROO	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566430
Brownsboro	34.7068	-86.4742	BROW	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	846008
Brundidge	31.6879	-85.8045	BRUN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	290952
Bryant	34.9507	-85.6439	BRYA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	199067
Bucks	31.0113	-88.0226	BUCK	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916407
Buhl	33.2658	-87.7278	BUHL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970431
Burnt Corn	31.5514	-87.1593	BCOR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566442
Burnwell	33.7076	-87.0877	BURN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	290968
Butler	32.0668	-88.2133	BUTL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	415378
Bynum	33.6133	-85.9611	BYNU	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	476566
Calera	33.1091	-86.7183	CALE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	845985
Calvert	31.1538	-88.0071	CALV	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	758199
Camden	32.0151	-87.2791	CAMD	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916386
Camp Hill	32.7608	-85.6445	CHIZ	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	290966
Campbell	31.9483	-88.0244	CAMP	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	688816
Capshaw	34.7733	-86.7929	CAPS	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970448
Carbon Hill	33.9308	-87.5714	CHIX	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	476641
Cardiff	33.6463	-86.9294	CARD	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137969
Carlton	31.3204	-87.8493	CARL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566478
Carrollton	33.2267	-88.064	CARR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	291046
Castleberry	31.3315	-87.0252	CAST	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	476653
Catherine	32.137	-87.4653	CATH	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	415468
Cecil	32.2967	-85.973	CECI	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	199154
Cedar Bluff	34.2832	-85.6825	CBLU	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	291042
Centre	34.068	-85.5772	CENT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	476663
Centreville	32.9085	-87.0467	CENR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	846029
Chancellor	31.1786	-85.9181	CHAN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	291070
Chapman	31.6711	-86.7122	CHAP	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	415477
Chatom	31.5013	-88.2751	CHAT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	476656
Chelsea	33.3864	-86.611	CHEL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137955
Cherokee	34.7192	-88.0031	CHER	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970481
Childersburg	33.2952	-86.335	CHIL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	291022
Choccolocco	33.6566	-85.7016	CHOC	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137946
Chunchula	30.9846	-88.1229	CHUN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566501
Citronelle	31.0383	-88.2845	CITR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137938
Clanton	32.8237	-86.6534	CLAN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	758242
Clay	33.7027	-86.5998	CLAZ	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	415436
Clayton	31.9192	-85.4511	CLAY	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	199116
Cleveland	33.9989	-86.5441	CLEV	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916459
Clinton	32.9138	-87.9928	CLIN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916463
Clio	31.6731	-85.5681	CLIO	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	758266
Clopton	31.5994	-85.4707	CLOP	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566514
Cloverdale	34.9386	-87.7716	CLOV	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137922
Coaling	33.1588	-87.3406	COAL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970472
Coden	30.4032	-88.1801	CODE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	688883
Coffee Springs	31.1388	-85.926	CSPR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566526
Coffeeville	31.7896	-88.0662	COFF	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	353236
Coker	33.272	-87.6652	COKE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	290848
Collinsville	34.2666	-85.8773	COLL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137782
Columbia	31.367	-85.1491	COLM	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	688643
Columbiana	33.2034	-86.6365	COLU	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	636680
Cook Springs	33.5927	-86.3897	CSPI	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137779
Coosada	32.5059	-86.3314	COOS	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	353056
Cordova	33.7521	-87.1847	CORD	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916252
Cottondale	33.1618	-87.3671	COTT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566274
Cottonton	32.1469	-85.0737	COTN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	688652
Cottonwood	31.0679	-85.3591	COTO	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566279
Courtland	34.6716	-87.308	COUR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916248
Cowarts	31.1986	-85.3027	COWA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	688650
Coy	31.8891	-87.3291	COY	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566276
Cragford	33.2145	-85.6889	CRAG	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	636700
Crane Hill	34.0797	-87.0582	CHIY	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	353076
Creola	30.912	-88.0061	CREO	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	353074
Cromwell	32.2286	-88.2745	CROM	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	636699
Cropwell	33.458	-86.3429	CROP	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	476465
Crossville	34.2571	-86.028	CROS	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137768
Cuba	32.3904	-88.3532	CUBA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	415247
Cullman	34.1915	-86.8439	CULL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	758048
Cusseta	32.7672	-85.3173	CUSS	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	758055
Dadeville	32.8401	-85.7362	DADE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	353037
Daleville	31.2347	-85.7586	DALE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970292
Danville	34.4155	-87.0984	DANV	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	636709
Daphne	30.61	-87.861	DAPH	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	198939
Dauphin Island	30.2465	-88.1647	DISL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916282
Daviston	33.0401	-85.7405	DAVI	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916283
Dawson	34.3581	-85.9273	DAWS	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916280
De Armanville	33.6246	-85.7513	DARM	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	353034
Deatsville	32.646	-86.3624	DEAT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137753
Decatur	34.5897	-86.9997	DECA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566310
Deer Park	31.1944	-88.2946	DPAR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970284
Delmar	34.17	-87.6059	DELM	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566329
Delta	33.4483	-85.6826	DELT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970277
Demopolis	32.4249	-87.8861	DEMO	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	415254
Detroit	33.9951	-88.1591	DETR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	845864
Dickinson	31.7194	-87.6559	DICK	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566321
Dixons Mills	32.057	-87.729	DMIL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	353053
Docena	33.5579	-86.9328	DOCE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566323
Dolomite	33.4745	-86.9489	DOLO	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	198925
Dora	33.737	-87.0575	DORA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	199030
Dothan	31.2303	-85.4286	DOTH	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	845911
Double Springs	34.1347	-87.3879	DSPR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	199028
Douglas	34.1738	-86.3239	DOUG	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566347
Dozier	31.5215	-86.3622	DOZI	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	476522
Duncanville	33.0543	-87.4552	DUNC	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	688709
Dutton	34.608	-85.9021	DUTT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	636738
East Tallassee	32.5313	-85.8746	ETAL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	688717
Eastaboga	33.5937	-85.98	EAST	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	290932
Echola	33.3208	-87.8108	ECHO	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	290933
Eclectic	32.6638	-86.0276	ECLE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	845893
Edwardsville	33.7075	-85.5095	EDWA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	758103
Eight Mile	30.812	-88.1832	EMIL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916293
Elba	31.4148	-86.0812	ELBA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	476538
Elberta	30.4162	-87.5594	ELBE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	290940
Eldridge	33.9224	-87.623	ELDR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	476532
Elkmont	34.921	-86.9239	ELKM	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	353151
Elmore	32.5436	-86.3103	ELMO	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	199017
Elrod	33.3644	-87.8026	ELRO	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	845897
Emelle	32.7568	-88.3127	EMEL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970308
Empire	33.8416	-87.0183	EMPI	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137810
Enon	31.826	-85.706	ENON	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	353089
Enterprise	31.364	-85.8611	ENTE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970361
Epes	32.7635	-88.1833	EPES	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970362
Equality	32.8034	-86.1159	EQUA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	636783
Estillfork	34.9177	-86.2083	ESTI	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137814
Ethelsville	33.3831	-88.221	ETHE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	970366
Eufaula	31.9103	-85.2036	EUFA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	845938
Eutaw	32.9355	-87.9868	EUTA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	566379
Eva	34.3569	-86.6857	EVA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	137813
Evergreen	31.4945	-86.9123	EVER	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	290880
Excel	31.4285	-87.3396	EXCE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	636770
Fackler	34.8227	-85.9781	FACK	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	290892
Fairfield	33.4745	-86.9193	FAIF	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	758121
Fairhope	30.5039	-87.8824	FAIR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	758132
Falkville	34.352	-86.9212	FALK	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	198976
Faunsdale	32.409	-87.615	FAUN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	415325
Fayette	33.6949	-87.8413	FAYE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916329
Fitzpatrick	32.1754	-85.9051	FITZ	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916333
Five Points	33.041	-85.3336	FPOI	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	916332
Flat Rock	34.8105	-85.7775	FROC	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	334813
Flomaton	31.1088	-87.2802	FLOM	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	780798
Florala	31.0519	-86.3486	FLOA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	264414
Florence	34.8486	-87.6907	FLOR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	885738
Foley	30.3929	-87.6994	FOLE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	334804
Forest Home	31.8734	-86.8003	FHOM	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	964329
Forkland	32.6543	-87.8986	FORK	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	964328
Fort Davis	32.2929	-85.7372	FDAV	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	719598
Fort Deposit	32.0073	-86.5932	FDEP	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	580833
Fort Mitchell	32.3414	-85.0218	FMIT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	580832
Fort Payne	34.4299	-85.7167	FPAY	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	885752
Fort Rucker	31.3928	-85.7233	FRUC	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	474570
Fosters	33.1251	-87.7266	FOST	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	474569
Franklin	31.7179	-87.4578	FRAK	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	580840
Frankville	31.6568	-88.1356	FRAN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	823542
Frisco City	31.3954	-87.4183	FCIT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	780773
Fruitdale	31.3356	-88.3227	FRUI	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	580845
Fruithurst	33.7882	-85.4665	FRUT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	405194
Fulton	31.7864	-87.6454	FULO	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	156396
Fultondale	33.606	-86.8244	FULT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	719572
Furman	32.0064	-86.9666	FURM	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	156390
Fyffe	34.4376	-85.9313	FYFF	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	264433
Gadsden	33.9891	-85.9632	GADS	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	156386
Gainestown	31.4231	-87.6753	GAIE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	643035
Gainesville	32.9096	-88.2613	GAIN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	405217
Gallant	33.9925	-86.2282	GALA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	823519
Gallion	32.5409	-87.7056	GALL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	474603
Gantt	31.4393	-86.4034	GANT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	719558
Garden City	34.0145	-86.7466	GCIT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	823508
Gardendale	33.7057	-86.8471	GARD	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	643018
Gaylesville	34.3701	-85.5554	GAYL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	405138
Geneva	31.0669	-85.9172	GENE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	156299
Georgiana	31.6006	-86.6979	GEOR	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	405139
Geraldine	34.3477	-86.0502	GERA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	334750
Gilbertown	31.8631	-88.3414	GILB	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	156288
Glen Allen	33.8945	-87.7003	GALE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	643001
Glenwood	31.6699	-86.1584	GLEN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	964266
Goodsprings	33.6689	-87.2317	GOOS	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	643002
Goodwater	33.0976	-86.1025	GOOD	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	156291
Goodway	31.3364	-87.4248	GOOW	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	823460
Gordo	33.3983	-87.8926	GORD	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	823456
Gordon	31.0771	-85.1158	GORO	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	780723
Goshen	31.8554	-86.1092	GOSH	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	405151
Grady	32.0174	-86.1107	GRAD	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	225694
Graham	33.4631	-85.3362	GRAH	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	405120
Grand Bay	30.4913	-88.3378	GBAY	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	964272
Grant	34.4934	-86.2927	GRAN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	405122
Graysville	33.652	-86.9784	GRAY	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	780715
Green Pond	33.2252	-87.1264	GPON	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	580768
Greensboro	32.7252	-87.5841	GREN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	580783
Greenville	31.7811	-86.6194	GREE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	474509
Grove Hill	31.6351	-87.7373	GHIL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	474505
Groveoak	34.4366	-86.0572	GROV	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	474548
Guin	33.9643	-87.8981	GUIN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	780701
Gulf Shores	30.2473	-87.7577	GSHO	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	264376
Guntersville	34.3002	-86.3298	GUNT	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	885634
Gurley	34.7241	-86.389	GURL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	719506
Hackleburg	34.2574	-87.8652	HACK	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	474559
Haleyville	34.2053	-87.5643	HALE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	225696
Hamilton	34.1671	-88.0288	HAMI	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	823452
Hanceville	34.0311	-86.8105	HANC	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	780684
Hardaway	32.2996	-85.8773	HARD	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	823449
Harpersville	33.3805	-86.4294	HARP	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	719491
Hartford	31.0743	-85.7353	HARF	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	964250
Hartselle	34.448	-86.8894	HART	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	823446
Harvest	34.8338	-86.7377	HARV	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	225715
Hatchechubbee	32.2754	-85.2898	HATC	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	964206
Hayden	33.8985	-86.8068	HAYD	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	642937
Hayneville	32.1811	-86.6539	HAYN	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	719473
Hazel Green	34.9546	-86.5983	HGRE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	964200
Headland	31.3604	-85.3205	HEAD	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	334672
Heflin	33.6126	-85.6035	HEFL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	823403
Helena	33.2958	-86.8559	HELE	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	225611
Henagar	34.6124	-85.7217	HENA	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	264283
Higdon	34.8814	-85.6374	HIGD	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	642929
Highland Home	31.9208	-86.298	HHOM	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	719482
Hillsboro	34.6459	-87.1954	HILL	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	642928
Hodges	34.3479	-87.9692	HODG	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	225612
Hollins	33.1176	-86.1447	HOLI	United States	US	Alabama	AL	America/Indiana/Knox	-06:00	-05:00	156235
